,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude_x,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST,stop_id,stop_code,stop_name,Longitude_y
130,2.0,Route #2,OUTBOUND,,Route #2,,,Bus,40,100037,12thMar1,X,-1,,,,,0.7666666667,,,0,0,31.0,2,5,0.15625,0,0,0,0.0,0,0,1848.0,141,,0,0,0,0,0,0,0,7.0,,,,35.042,-85.30866999999999,0,35.04277805,-85.30913024,0.0,0.0,,,58,58,316.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
131,2.0,Route #2,OUTBOUND,,Route #2,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,0.17666666670000003,0.131064,-0.027146464649999997,0,0,32.0,0,0,0.0,0,0,0,0.33299999999999996,2,2,96.0,-1,-0.131064,0,2,2,0,0,0,0,-1.0,0.0,0.0,0.0,35.042,-85.30866999999999,0,35.04202933,-85.30865733,0.0,0.0,0.0,,3,3,11.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
132,10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,,0.131064,0.016287878789999998,0,0,30.0,0,1,0.03333333333,0,0,0,0.0,0,0,150.0,1,0.131064,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.042,-85.30866999999999,0,,,0.0,0.0,0.0,,5,5,,1713,1713,HOUSTON + MARKET,-85.30866999999999
133,10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,1.625,0.131064,0.033316115699999996,0,0,30.0,0,2,0.0625,0,0,0,0.136,7,5,664.0,9,1.179576,0,6,4,1,1,0,0,1.0,0.0,0.0,0.0,35.042,-85.30866999999999,0,35.04204575,-85.308613,0.0,0.0,0.0,,22,22,24.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
134,10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,60,100037,12thMar1,X,-1,,,,,,,,0,0,30.0,3,5,0.1666666667,0,0,0,0.0,0,0,300.0,36,,0,0,0,0,0,0,0,12.0,,,,35.042,-85.30866999999999,0,35.042910299999996,-85.3090601,0.0,0.0,,,10,10,352.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
135,10.9,Route #10G 58:10G,OUTBOUND,,Route #10,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,0.0,0.131064,0.037587412589999994,0,0,30.0,0,4,0.125,0,0,0,0.076,1,0,400.0,6,0.786384,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,35.042,-85.30866999999999,0,35.042,-85.30866999999999,0.0,0.0,0.0,,13,13,0.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
136,16.4,Route #16 In:16,OUTBOUND,,Route #16,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,0.6622222222,0.131064,0.04222783389,0,0,30.0,0,5,0.15625,0,0,0,0.259,7,4,822.0,14,1.8348959999999999,0,7,5,0,0,0,0,1.0,0.0,0.0,0.0,35.042,-85.30866999999999,0,35.04205474,-85.30860959,0.0,0.0,0.0,,27,27,27.0,1713,1713,HOUSTON + MARKET,-85.30866999999999
137,2.0,Route #2,OUTBOUND,,Route #2,,,Bus,140,1458,MANNING/MAY,W,0,,,,,0.04293103448,0.0536448,0.03333333333,0,0,31.0,1,5,0.15625,0,0,0,0.172,4,7,1848.0,58,3.1113984,0,4,6,0,1,0,0,3.0,0.0,0.0,0.0,35.06599,-85.3119,0,35.06599555,-85.31188419,0.0,0.0,0.0,,58,58,5.0,1458,1458,MANNING + MAY,-85.3119
138,2.0,Route #2,OUTBOUND,,Route #2,,,Bus,140,1458,MANNING/MAY,W,0,,,,,0.04293103448,0.0536448,0.03333333333,0,0,31.0,1,5,0.15625,0,0,0,0.172,4,7,1848.0,58,3.1113984,0,4,6,0,1,0,0,3.0,0.0,0.0,0.0,35.06599,-85.3119,0,35.06599555,-85.31188419,0.0,0.0,0.0,,58,58,5.0,1825,1825,MANNING + SPEARS AVE,-85.31246999999999
139,2.0,Route #2,OUTBOUND,,Route #2,,,Bus,170,1694,CHEROKEE/CHILHOWIE,W,0,,,,,0.0,0.1072896,0.06551724138,0,0,31.0,0,5,0.15625,0,0,0,0.017,0,1,1848.0,57,6.1155072,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,35.06758,-85.31553000000001,0,35.067581,-85.315529,0.0,0.0,0.0,,58,58,0.0,1694,1694,CHEROKEE + CHILHOWIE,-85.31553000000001
140,4.0,Route #4,INBOUND,,Route #4,,,Bus,270,1919,GREENWAY VIEW DR/WALMART,S,0,,,,,1.553333333,0.7354824000000001,3.5335110889999997,1,0,30.0,7,20,0.625,0,0,0,0.541,311,98,5532.0,1384,1017.907642,11,310,80,1,20,0,0,25.0,0.0,0.0,0.0,35.00837,-85.20682,0,35.008369099999996,-85.20683893,0.009924898193,0.0,0.0,,179,179,6.0,115,115,PIROLA + POST OFFICE,-85.32146999999999
141,4.0,Route #4,INBOUND,,Route #4,,,Bus,270,1919,GREENWAY VIEW DR/WALMART,S,0,,,,,1.553333333,0.7354824000000001,3.5335110889999997,1,0,30.0,7,20,0.625,0,0,0,0.541,311,98,5532.0,1384,1017.907642,11,310,80,1,20,0,0,25.0,0.0,0.0,0.0,35.00837,-85.20682,0,35.008369099999996,-85.20683893,0.009924898193,0.0,0.0,,179,179,6.0,1919,949,GREENWAY VIEW DR + WALMART,-85.20682
142,4.0,Route #4,INBOUND,,Route #4,,,Bus,300,1889,EASTGATE LOOP IB 2ND STOP,W,0,,,,,0.02713483146,0.3791712,2.12440325,0,0,30.0,9,24,0.75,0,0,0,0.195,39,11,5532.0,1614,611.9823167999999,0,39,6,0,5,0,0,29.0,0.0,0.0,0.0,35.00943,-85.21285999999999,0,35.00952624,-85.21299336,0.009924898193,0.0,0.0,,179,179,53.0,1889,1889,EASTGATE LOOP IB 2ND STOP,-85.21285999999999
143,4.0,Route #4,INBOUND,,Route #4,,,Bus,440,966,BRAINERD RD/MANOR,N,0,,,,,0.029831460669999997,0.1871472,1.170674623,0,0,30.0,10,25,0.78125,0,0,0,0.139,28,9,5532.0,1802,337.2392544,0,28,6,0,3,0,0,32.0,0.0,0.0,0.0,35.02019,-85.24029300000001,0,35.02018753,-85.2402953,0.009924898193,0.0,0.0,,179,179,1.0,966,966,BRAINERD RD + MANOR,-85.24029
144,4.0,Route #4,INBOUND,,Route #4,,,Bus,640,983,MCCALLIE AVE/BEECH,W,0,,,,,0.006292134830999999,0.1316736,0.7898425597,0,0,30.0,9,26,0.8125,0,0,0,0.11699999999999999,5,30,5532.0,1728,227.5319808,0,5,19,0,12,0,0,31.0,0.0,0.0,0.0,35.03535,-85.273117,0,35.03535502,-85.27312459999999,0.009924898193,0.0,0.0,,179,179,3.0,983,983,MCCALLIE AVE + BEECH,-85.27311999999999
145,4.0,Route #4,INBOUND,,Route #4,,,Bus,640,983,MCCALLIE AVE/BEECH,W,0,,,,,0.006292134830999999,0.1316736,0.7898425597,0,0,30.0,9,26,0.8125,0,0,0,0.11699999999999999,5,30,5532.0,1728,227.5319808,0,5,19,0,12,0,0,31.0,0.0,0.0,0.0,35.03535,-85.273117,0,35.03535502,-85.27312459999999,0.009924898193,0.0,0.0,,179,179,3.0,1193,1193,MAIN + ROSSVILLE AVE,-85.30518000000001
146,9.0,Route #9,INBOUND,,Route #9,,,Bus,590,1193,MAIN/ROSSVILLE AVE,W,0,,,,,0.003577981651,0.19994879999999998,0.8529074529,0,0,30.0,6,26,0.8125,0,0,0,0.099,0,18,3358.0,762,152.3609856,0,0,4,0,8,0,0,22.0,0.0,0.0,0.0,35.03535,-85.305175,0,35.03535306,-85.30517950000001,0.0053235053240000005,0.0,0.0,,111,111,2.0,983,983,MCCALLIE AVE + BEECH,-85.27311999999999
147,9.0,Route #9,INBOUND,,Route #9,,,Bus,590,1193,MAIN/ROSSVILLE AVE,W,0,,,,,0.003577981651,0.19994879999999998,0.8529074529,0,0,30.0,6,26,0.8125,0,0,0,0.099,0,18,3358.0,762,152.3609856,0,0,4,0,8,0,0,22.0,0.0,0.0,0.0,35.03535,-85.305175,0,35.03535306,-85.30517950000001,0.0053235053240000005,0.0,0.0,,111,111,2.0,1193,1193,MAIN + ROSSVILLE AVE,-85.30518000000001
148,4.0,Route #4,INBOUND,,Route #4,,,Bus,650,984,MCCALLIE AVE/ORCHARD KNOB,W,0,,,,,0.010561797749999999,0.1524,0.9141696293000001,0,0,30.0,9,26,0.8125,0,0,0,0.083,9,9,5532.0,1728,263.3472,0,9,2,0,7,0,0,31.0,0.0,0.0,0.0,35.03583,-85.274435,0,35.03583147,-85.27442944,0.009924898193,0.0,0.0,,179,179,2.0,984,984,MCCALLIE AVE + ORCHARD KNOB,-85.27444
149,4.0,Route #4,INBOUND,,Route #4,,,Bus,660,985,MCCALLIE AVE/HAWTHORNE,W,0,,,,,0.01853932584,0.1368552,0.8271002623999999,0,0,30.0,9,27,0.84375,0,0,0,0.139,23,10,5532.0,1741,238.26490319999996,0,23,7,0,3,0,0,31.0,0.0,0.0,0.0,35.036390000000004,-85.27596199999999,0,35.036396200000006,-85.27596928,0.009924898193,0.0,0.0,,179,179,3.0,985,985,MCCALLIE AVE + HAWTHORNE,-85.27596
150,4.0,Route #4,INBOUND,,Route #4,,,Bus,710,990,MCCALLIE AVE/HOLTZCLAW,W,0,,,,,0.03446927374,0.2033016,1.215973633,0,0,30.0,9,28,0.875,0,0,0,0.15,12,21,5532.0,1723,350.2886568,0,12,11,0,10,0,0,31.0,0.0,0.0,0.0,35.03885,-85.282605,0,35.03886055,-85.28262608,0.009924898193,0.0,0.0,,179,179,7.0,990,990,MCCALLIE AVE + HOLTZCLAW,-85.28260999999999
151,4.0,Route #4,INBOUND,,Route #4,,,Bus,820,996,MCCALLIE AVE/LINDSAY,W,0,,,,,0.02631284916,0.2243328,1.1649906890000001,0,0,30.0,8,24,0.75,0,0,0,0.11699999999999999,1,31,5532.0,1496,335.60186880000003,1,1,16,0,16,0,0,27.0,0.0,0.0,0.0,35.04741,-85.305415,0,35.04740984,-85.30541177,0.009924898193,0.0,0.0,,179,179,1.0,996,996,MCCALLIE AVE + LINDSAY,-85.30542
152,4.0,Route #4,INBOUND,,Route #4,,,Bus,980,1019,E BRAINERD/GUNBARREL,W,0,,,,,0.0,0.1441704,0.4095238095,0,0,30.0,4,9,0.28125,0,0,0,0.0,0,0,216.0,32,4.6134528,0,0,0,0,0,0,0,14.0,0.0,0.0,0.0,35.01512,-85.163397,0,35.015121,-85.163399,0.0,0.0,0.0,,7,7,1.0,1019,1019,E BRAINERD + GUNBARREL,-85.1634
153,4.0,Route #4,INBOUND,,Route #4,,,Bus,1010,1022,E BRAINERD/BUNKER HILL,W,0,,,,,0.0,0.3313176,0.9411255411,0,0,30.0,4,9,0.28125,0,0,0,0.0,0,0,216.0,32,10.6021632,0,0,0,0,0,0,0,14.0,0.0,0.0,0.0,35.01773,-85.168403,0,35.017731,-85.16840400000001,0.0,0.0,0.0,,7,7,0.0,1022,1022,E BRAINERD + BUNKER HILL,-85.1684
154,4.0,Route #4,INBOUND,,Route #4,,,Bus,1200,569,BROAD/JACKS ALLEY,N,0,,,,,0.3160344828,0.1096018194,0.2239328772,0,0,30.0,3,11,0.34375,0,0,0,0.086,24,32,5748.0,621,67.031616,1,24,19,0,7,0,0,10.0,0.0,0.0,0.0,35.05158,-85.31057,0,35.05158285,-85.31056906,0.009551380519,0.0,0.0,,186,186,1.0,569,569,BROAD + JACKS ALLEY,-85.31057
155,15.0,Route #15,INBOUND,,Route #15,,,Bus,300,569,BROAD/JACKS ALLEY,N,0,,,,,0.07,0.2154936,0.3012784091,0,0,30.0,2,4,0.1333333333,0,0,0,0.5,0,3,120.0,9,1.9394424,0,0,3,0,0,0,0,7.0,0.0,0.0,0.0,35.05158,-85.31057,0,35.051596,-85.31056625,0.0,0.0,0.0,,4,4,6.0,569,569,BROAD + JACKS ALLEY,-85.31057
156,21.0,Route #21,INBOUND,,Route #21,,,Bus,380,569,BROAD/JACKS ALLEY,N,0,,,,,0.0,0.2154936,0.2678030303,0,0,30.0,2,6,0.1875,0,0,0,0.0,0,0,774.0,50,10.77468,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,35.05158,-85.31057,0,35.051579,-85.31057,0.0,0.0,0.0,,25,25,0.0,569,569,BROAD + JACKS ALLEY,-85.31057
157,28.0,Route #28,INBOUND,,Route #28,Special,,Bus,220,569,BROAD/JACKS ALLEY,N,0,,,,,0.0,0.29870399999999997,0.5258838384000001,0,0,30.0,2,4,0.1333333333,0,0,0,0.0,0,0,180.0,17,5.077968,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,35.05158,-85.31057,0,35.051579,-85.31057,0.0,0.0,0.0,,6,6,0.0,569,569,BROAD + JACKS ALLEY,-85.31057
158,33.0,Route #DTS:33,OUTYBOUND,,Route #DTS,,,Bus,180,569,BROAD/JACKS ALLEY,N,0,,,,,0.02522140221,0.1054608,0.2518397335,0,0,22.0,3,23,1.045454545,0,0,0,0.14300000000000002,55,171,5434.0,2229,235.0721232,0,55,146,0,0,0,0,41.0,0.0,0.0,0.0,35.05158,-85.31057,0,35.05158192,-85.31056967,0.0069872958259999994,0.000998185118,0.0,,580,580,1.0,569,569,BROAD + JACKS ALLEY,-85.31057
159,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,250,811,M.L.KING BLVD/DOUGLAS,E,0,,,,,0.004034090909,0.12679680000000002,0.6879634332,0,0,30.0,8,26,0.8125,0,0,0,0.05,7,5,5532.0,1563,198.18339840000002,0,7,4,0,1,0,0,28.0,0.0,0.0,0.0,35.04377,-85.30314200000001,0,35.04377097,-85.30313674,0.014655380390000002,0.0,0.0,,179,179,2.0,485,485,BROAD + 11TH,-85.31034
160,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,250,811,M.L.KING BLVD/DOUGLAS,E,0,,,,,0.004034090909,0.12679680000000002,0.6879634332,0,0,30.0,8,26,0.8125,0,0,0,0.05,7,5,5532.0,1563,198.18339840000002,0,7,4,0,1,0,0,28.0,0.0,0.0,0.0,35.04377,-85.30314200000001,0,35.04377097,-85.30313674,0.014655380390000002,0.0,0.0,,179,179,2.0,811,811,M.L.KING BLVD + DOUGLAS,-85.30314
161,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,250,811,M.L.KING BLVD/DOUGLAS,E,0,,,,,0.004034090909,0.12679680000000002,0.6879634332,0,0,30.0,8,26,0.8125,0,0,0,0.05,7,5,5532.0,1563,198.18339840000002,0,7,4,0,1,0,0,28.0,0.0,0.0,0.0,35.04377,-85.30314200000001,0,35.04377097,-85.30313674,0.014655380390000002,0.0,0.0,,179,179,2.0,890,890,LEE HWY + PARK,-85.16422
162,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,270,813,M.L.KING BLVD/PEEPLES,E,0,,,,,0.06653409091,0.17221199999999998,0.9463295666,0,0,30.0,8,27,0.84375,0,0,0,0.24,41,39,5532.0,1583,272.611596,3,39,25,2,18,0,0,28.0,0.0,0.0,0.0,35.0423,-85.299072,0,35.0423057,-85.29905059,0.014655380390000002,0.0,0.0,,179,179,7.0,813,813,M.L.KING BLVD + PEEPLES,-85.29907
163,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,380,824,BAILEY AVE/HOLLY,E,0,,,,,0.01,0.138684,0.779900965,0,0,30.0,9,27,0.84375,0,0,0,0.07200000000000001,6,9,5532.0,1620,224.66807999999997,0,6,4,0,5,0,0,29.0,0.0,0.0,0.0,35.035,-85.280412,0,35.03499884,-85.28040648,0.014655380390000002,0.0,0.0,,179,179,2.0,824,824,BAILEY AVE + HOLLY,-85.28041
164,10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,430,100027,Wil McC0,X,-1,,,,,0.7809375,,,0,0,30.0,3,9,0.28125,0,0,0,0.0,0,0,964.0,106,,0,0,0,0,0,0,0,10.0,0.0,5.0,27.0,35.035,-85.27185,0,35.03437263,-85.27216238,0.0,0.0,0.8440000000000001,,32,32,247.0,824,824,BAILEY AVE + HOLLY,-85.28041
165,10.9,Route #10G 58:10G,OUTBOUND,,Route #10,,,Bus,390,100027,Wil McC0,X,-1,,,,,0.5760000000000001,,,0,0,30.0,3,9,0.28125,0,0,0,0.0,0,0,2128.0,210,,0,0,0,0,0,0,0,9.0,2.0,19.0,49.0,35.035,-85.27185,0,35.0345347,-85.27207529,0.0,0.0,0.7,,70,70,183.0,824,824,BAILEY AVE + HOLLY,-85.28041
166,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,460,322,BAILEY AVE/LYERLY,E,0,,,,,0.05,0.15057120000000002,0.8639982223999999,0,0,30.0,9,25,0.78125,0,0,0,0.139,9,30,5532.0,1653,248.89419359999997,0,9,16,0,7,0,0,29.0,0.0,0.0,0.0,35.031279999999995,-85.270398,0,35.03127287,-85.2703728,0.014655380390000002,0.0,0.0,,179,179,8.0,322,322,BAILEY AVE + LYERLY,-85.2704
167,10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,490,322,BAILEY AVE/LYERLY,E,0,,,,,0.0,0.49213770000000007,1.086434659,0,0,30.0,3,8,0.25,0,0,0,0.0,0,0,964.0,103,55.950307200000005,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.031279999999995,-85.270398,0,35.031281,-85.270401,0.0,0.0,0.0,,32,32,1.0,322,322,BAILEY AVE + LYERLY,-85.2704
168,10.9,Route #10G 58:10G,OUTBOUND,,Route #10,,,Bus,450,322,BAILEY AVE/LYERLY,E,0,,,,,0.006142857143,0.6970776,1.262305195,0,0,30.0,2,8,0.25,0,0,0,0.071,2,3,2128.0,204,142.2038304,0,2,1,0,2,0,0,9.0,0.0,0.0,0.0,35.031279999999995,-85.270398,0,35.03128039,-85.27039881,0.0,0.0,0.0,,70,70,0.0,322,322,BAILEY AVE + LYERLY,-85.2704
169,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,680,851,BRAINERD RD/HANEY,E,0,,,,,0.008474576271000001,0.141732,0.7734255967,0,0,30.0,8,25,0.78125,0,0,0,0.07200000000000001,6,8,5532.0,1572,222.802704,0,6,4,0,4,0,0,28.0,0.0,0.0,0.0,35.014070000000004,-85.231155,0,35.01407154,-85.23115593,0.014655380390000002,0.0,0.0,,179,179,1.0,851,851,BRAINERD RD + HANEY,-85.23116
170,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1210,903,E BRAINERD/KENMOOR,E,0,,,,,0.0,0.1831848,0.36993371210000003,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,2.3814024,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.01634,-85.16530300000001,0,35.016338,-85.165306,0.0,0.0,0.0,,4,4,1.0,903,903,E BRAINERD + KENMOOR,-85.1653
171,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1260,908,E BRAINERD/FIRE HALL,E,0,,,,,0.0,0.5556504,1.122111742,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,7.223455199999999,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.01063,-85.155035,0,35.010632,-85.155037,0.0,0.0,0.0,,4,4,1.0,44,44,BI LO + BI LO STOP,-85.32582
172,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1260,908,E BRAINERD/FIRE HALL,E,0,,,,,0.0,0.5556504,1.122111742,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,7.223455199999999,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.01063,-85.155035,0,35.010632,-85.155037,0.0,0.0,0.0,,4,4,1.0,861,861,BRAINERD RD + EASTGATE DR,-85.21776
173,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1260,908,E BRAINERD/FIRE HALL,E,0,,,,,0.0,0.5556504,1.122111742,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,7.223455199999999,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.01063,-85.155035,0,35.010632,-85.155037,0.0,0.0,0.0,,4,4,1.0,908,908,E BRAINERD + FIRE HALL,-85.15504
174,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1260,908,E BRAINERD/FIRE HALL,E,0,,,,,0.0,0.5556504,1.122111742,0,0,30.0,3,6,0.2,0,0,0,0.0,0,0,120.0,13,7.223455199999999,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,35.01063,-85.155035,0,35.010632,-85.155037,0.0,0.0,0.0,,4,4,1.0,952,952,BRAINERD RD + KRISPY KREME,-85.21774
175,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1290,1917,GUNBARREL/GOODWIN,N,0,,,,,0.0,1.6126968000000002,1.503125,0,0,30.0,1,3,0.1,0,0,0,0.25,0,1,120.0,6,9.676180800000001,0,0,1,0,0,0,0,5.0,0.0,0.0,0.0,35.03003,-85.15559,0,35.030029,-85.155586,0.0,0.0,0.0,,4,4,1.0,1917,1917,GUNBARREL + GOODWIN,-85.15559
176,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1300,1482,LEE HWY/MCCUTCHEON,N,0,,,,,0.0,0.5364479999999999,2.222222222,0,0,32.0,6,8,0.25,0,0,0,0.0,0,0,96.0,20,10.72896,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,35.04733,-85.158373,0,35.047329,-85.158371,0.0,0.0,0.0,,3,3,1.0,1482,1482,LEE HWY + MCCUTCHEON,-85.15836999999999
177,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1360,1470,TYNER/LEE HWY,W,0,,,,,0.0,0.7245096,1.9508207069999999,0,2,32.0,4,6,0.1875,0,0,0,1.0,0,7,96.0,13,9.4186248,0,0,6,0,1,0,0,13.0,0.0,0.0,0.0,35.05676,-85.140555,0,35.056759,-85.140556,0.0,0.0,0.0,,3,3,0.0,1470,1470,TYNER + LEE HWY,-85.14056
178,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1440,898,HAMILTON PLACE/ACROPILIS,S,0,,,,,0.1393442623,2.084754981,3.7957864939999997,0,1,30.0,2,13,0.40625,0,0,0,0.5589999999999999,16,211,5748.0,545,1136.2230769999999,1,23,120,1,90,0,0,9.0,0.0,0.0,0.0,35.03974,-85.15571800000001,0,35.03976248,-85.15570374,0.01410383382,0.0,0.0,,186,186,9.0,898,898,HAMILTON PLACE + ACROPILIS,-85.15572
179,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1460,1876,HAMMALL,E,0,,,,,,,,0,0,30.0,2,5,0.15625,0,0,0,0.369,0,154,5436.0,373,,2,0,101,0,57,0,0,6.0,0.0,0.0,0.0,35.03678,-85.16040799999999,0,35.03681444,-85.16037915,0.01490518801,0.0,0.0,,176,176,15.0,1876,1876,HAMMALL,-85.16041
180,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1460,1876,HAMMALL,E,0,,,,,,,,0,0,30.0,2,5,0.15625,0,0,0,0.369,0,154,5436.0,373,,2,0,101,0,57,0,0,6.0,0.0,0.0,0.0,35.03678,-85.16040799999999,0,35.03681444,-85.16037915,0.01490518801,0.0,0.0,,176,176,15.0,1882,1882,HAMMALL,-85.16041
181,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1460,1876,HAMMALL,E,0,,,,,,,,0,0,30.0,2,5,0.15625,0,0,0,0.369,0,154,5436.0,373,,2,0,101,0,57,0,0,6.0,0.0,0.0,0.0,35.03678,-85.16040799999999,0,35.03681444,-85.16037915,0.01490518801,0.0,0.0,,176,176,15.0,1883,1883,HAMMALL,-85.16041
182,4.0,Route #4,OUTBOUND,,Route #4,,,Bus,1460,1876,HAMMALL,E,0,,,,,,,,0,0,30.0,2,5,0.15625,0,0,0,0.369,0,154,5436.0,373,,2,0,101,0,57,0,0,6.0,0.0,0.0,0.0,35.03678,-85.16040799999999,0,35.03681444,-85.16037915,0.01490518801,0.0,0.0,,176,176,15.0,1885,1885,HAMMALL,-85.16044000000001
183,7.0,Route #7,INBOUND,,Route #7,,,Bus,30,355,HOLZCLAW/WILCOX,W,0,,,,,0.0052941176470000005,0.10271760000000002,0.02440396613,0,0,30.0,0,3,0.1,0,0,0,0.057999999999999996,3,1,1020.0,13,1.3353288,0,3,1,0,0,0,0,1.0,0.0,0.0,0.0,35.05513,-85.269413,0,35.05512832,-85.26941318,0.0,0.0,0.0,,34,34,1.0,355,355,HOLZCLAW + WILCOX,-85.26941
184,14.0,Route #14,OUTBOUND,,Route #14,Special,,Bus,30,355,HOLZCLAW/WILCOX,W,0,,,,,0.0,0.10271760000000002,0.01823593074,0,0,30.0,0,1,0.03333333333,0,0,0,0.0,0,0,210.0,2,0.20543520000000004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.05513,-85.269413,0,35.05513,-85.269417,0.0,0.0,0.0,,7,7,1.0,355,355,HOLZCLAW + WILCOX,-85.26941
185,19.0,Route #19,INBOUND,,Route #19,,,Bus,670,355,HOLZCLAW/WILCOX,W,0,,,,,0.0,0.10271760000000002,0.1882859848,0,0,30.0,2,7,0.23333333329999997,0,0,0,0.0,0,0,600.0,59,6.060338400000001,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,35.05513,-85.269413,0,35.05513,-85.269417,0.0,0.0,0.0,,20,20,1.0,355,355,HOLZCLAW + WILCOX,-85.26941
186,7.0,Route #7,INBOUND,,Route #7,,,Bus,40,356,HOLZCLAW/WILSON,W,0,,,,,0.01029411765,0.9153144,0.2509191176,0,0,30.0,0,3,0.1,0,0,0,0.057999999999999996,2,0,1020.0,15,13.729716,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,35.054759999999995,-85.27043,0,35.05476144,-85.27043512,0.0,0.0,0.0,,34,34,2.0,356,356,HOLZCLAW + WILSON,-85.27043
187,14.0,Route #14,OUTBOUND,,Route #14,Special,,Bus,40,356,HOLZCLAW/WILSON,W,0,,,,,0.01428571429,0.4977384,0.08836580087000001,0,0,30.0,0,1,0.03333333333,0,0,0,0.0,0,0,210.0,2,0.9954768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.054759999999995,-85.27043,0,35.05475186,-85.27042643,0.0,0.0,0.0,,7,7,3.0,356,356,HOLZCLAW + WILSON,-85.27043
