ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST
9,Route #9,INBOUND,,Route #9,,,Bus,280,1162,4TH AVE/26TH,N,0,,,,,0.008288288288,0.0765048,0.2012865138,0,0,30,4,11,0.34375,0,0,0,0.099,17,4,3358,470,35.957256,1,17,3,0,1,0,0,13,0,0,0,35.013542,-85.282017,0,35.01355204,-85.2820159,0.005323505324,0,0,,111,111,4
9,Route #9,INBOUND,,Route #9,,,Bus,290,1163,4TH AVE/25TH,N,0,,,,,0.003693693694,0.1197864,0.3238789926,0,0,30,4,12,0.375,0,0,0,0.045,13,0,3358,483,57.8568312,1,13,0,0,0,0,0,14,0,0,0,35.014173,-85.281683,0,35.01417741,-85.2816815,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,300,1164,4TH AVE/24TH,N,0,,,,,0.1070909091,0.5876544,1.868523069,1,0,30,5,13,0.40625,0,0,0,0.54,122,37,3358,568,333.7876992,0,122,17,0,11,0,0,16,0,0,0,35.01516,-85.281158,0,35.01518685,-85.28113374,0.005323505324,0,0,,111,111,12
9,Route #9,INBOUND,,Route #9,,,Bus,310,1548,23RD/LYERLY,S,0,,,,,0.06495495495,0.4507992,1.4560862,0,0,30,5,14,0.4375,0,0,0,0.099,12,3,3358,577,260.1111384,0,12,3,0,0,0,0,17,0,0,0,35.01688,-85.276978,0,35.01688375,-85.27698685,0.005323505324,0,0,,111,111,3
9,Route #9,INBOUND,,Route #9,,,Bus,320,1503,DODDS/21ST,N,0,,,,,0.0354954955,0.1862328,0.6192567568,0,0,30,5,14,0.4375,0,0,0,0.135,19,2,3358,594,110.6222832,0,19,2,0,0,0,0,17,0,0,0,35.016522,-85.273117,0,35.0165213,-85.27309932,0.005323505324,0,0,,111,111,5
9,Route #9,INBOUND,,Route #9,,,Bus,330,1556,DODDS/19TH,N,0,,,,,0.008288288288,0.1362456,0.4583794021,0,0,30,5,14,0.4375,0,0,0,0.054,7,0,3358,601,81.8836056,0,7,0,0,0,0,0,17,0,0,0,35.017993,-85.272163,0,35.0179897,-85.27216679,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,340,1168,DODDS/18TH,N,0,,,,,0.001351351351,0.2033016,0.6851180726,0,0,30,5,14,0.4375,0,0,0,0.009,1,0,3358,602,122.3875632,0,1,0,0,0,0,0,17,0,0,0,35.018993,-85.271638,0,35.01899393,-85.27163666,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,350,1169,DODDS/16TH,N,0,,,,,0.02009090909,0.3572256,1.221833197,0,0,30,5,14,0.4375,0,0,0,0.099,11,2,3358,611,218.2648416,0,11,1,0,1,0,0,18,0,0,0,35.0206,-85.270542,0,35.02060277,-85.27053607,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,360,1171,MAIN/2501,W,0,,,,,0.0006306306306,0.1959864,0.6758258258,0,0,30,5,14,0.4375,0,0,0,0.045,5,0,3358,616,120.7276224,0,5,0,0,0,0,0,18,0,0,0,35.022653,-85.271018,0,35.02265286,-85.27101783,0.005323505324,0,0,,111,111,0
9,Route #9,INBOUND,,Route #9,,,Bus,370,1172,MAIN/WATKINS,W,0,,,,,0,0.135636,0.4677177177,0,0,30,5,14,0.4375,0,0,0,0,0,0,3358,616,83.551776,0,0,0,0,0,0,0,18,0,0,0,35.023385,-85.272973,0,35.023384,-85.272972,0.005323505324,0,0,,111,111,0
9,Route #9,INBOUND,,Route #9,,,Bus,380,100181,MainLyl1,X,-1,,,,,0.2851351351,,,0,0,30,5,14,0.4375,0,0,0,0,0,0,3358,616,,0,0,0,0,0,0,0,18,0,35,76,35.024029,-85.274276,0,35.0241118,-85.27485948,0.005323505324,0,0.685,,111,111,177
9,Route #9,INBOUND,,Route #9,,,Bus,390,1173,MAIN/LYERLY,W,0,,,,,0.003603603604,0.1377696,0.4758463008,0,0,30,5,14,0.4375,0,0,0,0.009,1,0,3358,617,85.0038432,0,1,0,0,0,0,0,18,0,0,0,35.023905,-85.274325,0,35.02390823,-85.2743232,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,400,1174,MAIN/KELLY,W,0,,,,,0.005675675676,0.132588,0.4638871826,0,0,30,5,15,0.46875,0,0,0,0.072,9,1,3358,625,82.8675,0,9,1,0,0,0,0,18,0,0,0,35.024427,-85.275692,0,35.02443563,-85.27570611,0.005323505324,0,0,,111,111,5
9,Route #9,INBOUND,,Route #9,,,Bus,410,1175,MAIN/WILLOW,N,0,,,,,0.005765765766,0.1908048,0.6771840022,0,0,30,5,15,0.46875,0,0,0,0.09,11,2,3358,634,120.9702432,0,11,2,0,0,0,0,18,0,0,0,35.024943,-85.27701,0,35.02494664,-85.27700435,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,420,1504,MAIN/BEECH,W,0,,,,,0.005585585586,0.1124712,0.4060964373,0,0,30,5,16,0.5,0,0,0,0.117,13,2,3358,645,72.543924,0,13,2,0,0,0,0,19,0,0,0,35.025717,-85.278838,0,35.02572452,-85.27885887,0.005323505324,0,0,,111,111,7
9,Route #9,INBOUND,,Route #9,,,Bus,430,1177,MAIN/OKNOB,W,0,,,,,0.01423423423,0.1444752,0.5313574939,0,0,30,5,21,0.65625,0,0,0,0.099,14,2,3358,657,94.9202064,0,14,2,0,0,0,0,19,0,0,0,35.025972,-85.279888,0,35.0259769,-85.27989164,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,440,1178,MAIN/HAWTHORNE,W,0,,,,,0.01585585586,0.131064,0.4908374283,0,0,30,6,21,0.65625,0,0,0,0.081,13,1,3358,669,87.681816,0,13,1,0,0,0,0,19,0,0,0,35.026497,-85.281333,0,35.02651346,-85.2813694,0.005323505324,0,0,,111,111,12
9,Route #9,INBOUND,,Route #9,,,Bus,450,1179,MAIN/S HICKORY,W,0,,,,,0.008828828829,0.1429512,0.541757098,0,0,30,6,21,0.65625,0,0,0,0.054,8,0,3358,677,96.7779624,0,8,0,0,0,0,0,20,0,0,0,35.026965,-85.282653,0,35.02697562,-85.28266751,0.005323505324,0,0,,111,111,6
9,Route #9,INBOUND,,Route #9,,,Bus,460,1180,MAIN/HOLLY,W,0,,,,,0.009099099099,0.1331976,0.504792861,0,0,30,6,21,0.65625,0,0,0,0.054,4,4,3358,677,90.1747752,0,4,4,0,0,0,0,20,0,0,0,35.027482,-85.284083,0,35.02748286,-85.28408161,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,470,1181,MAIN/HIGHLAND PK,W,0,,,,,0.02117117117,0.2356104,0.9509503822,0,0,30,6,23,0.71875,0,0,0,0.333,63,19,3358,721,169.8750984,4,63,19,0,6,0,0,21,0,0,0,35.027963,-85.285418,0,35.02799387,-85.2854886,0.005323505324,0,0,,111,111,24
9,Route #9,INBOUND,,Route #9,,,Bus,480,1505,MAIN/HOLTZCLAW,W,0,,,,,0.03390909091,0.216408,0.9170591046,0,0,30,6,26,0.8125,0,0,0,0.252,47,11,3358,757,163.820856,0,47,8,0,3,0,0,22,0,0,0,35.028892,-85.287723,0,35.02889456,-85.28773021,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,490,1183,MAIN/GULF,W,0,,,,,0.07366972477,0.1551432,0.6843639094,0,0,30,7,26,0.8125,0,0,0,0.153,34,3,3358,788,122.2528416,2,34,2,0,0,0,0,23,0,0,0,35.029608,-85.289917,0,35.02961386,-85.28991173,0.005323505324,0,0,,111,111,3
9,Route #9,INBOUND,,Route #9,,,Bus,500,1184,MAIN/FILLMORE,W,0,,,,,0.003211009174,0.1182624,0.523000273,0,0,30,7,26,0.8125,0,0,0,0.009,2,0,3358,790,93.427296,0,2,0,0,0,0,0,23,0,0,0,35.030177,-85.291458,0,35.03017933,-85.2914615,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,510,1185,MAIN/POLK,W,0,,,,,0,0.1700784,0.7531019656,0,0,30,7,26,0.8125,0,0,0,0.018,3,2,3358,791,134.5320144,0,3,2,0,0,0,0,23,0,0,0,35.030602,-85.292635,0,35.030602,-85.292633,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,520,1186,MAIN/FAGAN,W,0,,,,,0.002090909091,0.1786128,0.7898921649,0,0,30,7,26,0.8125,0,0,0,0.036,2,3,3358,790,141.104112,0,2,2,0,1,0,0,23,0,0,0,35.031225,-85.294335,0,35.03122349,-85.29433435,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,530,1187,MAIN/CENTRAL,W,0,,,,,0.01354545455,0.0893064,0.3919464919,0,0,30,7,26,0.8125,0,0,0,0.036,1,7,3358,784,70.0162176,0,1,5,0,2,0,0,23,0,0,0,35.0319,-85.2961,0,35.03190052,-85.29609769,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,540,1188,MAIN/SLAYTON,W,0,,,,,0.001574074074,0.1804416,0.7929292929,0,0,30,7,26,0.8125,0,0,0,0.009,1,0,3358,785,141.646656,0,1,0,0,0,0,0,23,0,0,0,35.032247,-85.29699,0,35.03224526,-85.29698639,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,550,1189,MAIN/MADISON,W,0,,,,,0,0.1475232,0.6482732733,0,0,30,7,26,0.8125,0,0,0,0,0,0,3358,785,115.805712,0,0,0,0,0,0,0,23,0,0,0,35.032922,-85.298802,0,35.032921,-85.298805,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,560,1190,MAIN/JEFFERSON,W,0,,,,,0.0001869158879,0.217932,0.9576764264,0,0,30,7,26,0.8125,0,0,0,0,0,0,3358,785,171.07662,0,0,0,0,0,0,0,23,0,0,0,35.033467,-85.300248,0,35.03347128,-85.30025969,0.005323505324,0,0,,111,111,4
9,Route #9,INBOUND,,Route #9,,,Bus,570,1191,MAIN/WASHINGTON,W,0,,,,,0.0009259259259,0.1274064,0.5591591592,0,0,30,7,26,0.8125,0,0,0,0.018,1,2,3358,784,99.8866176,0,1,1,0,0,0,0,23,0,0,0,35.034293,-85.30241,0,35.03429884,-85.302419,0.005323505324,0,0,,111,111,3
9,Route #9,INBOUND,,Route #9,,,Bus,580,1192,MAIN/WILHOIT,W,0,,,,,0.002685185185,0.1514856,0.6614455364,0,0,30,7,26,0.8125,0,0,0,0.036,0,4,3358,780,118.158768,0,0,3,0,1,0,0,23,0,0,0,35.034773,-85.303665,0,35.03478111,-85.30367935,0.005323505324,0,0,,111,111,5
9,Route #9,INBOUND,,Route #9,,,Bus,590,1193,MAIN/ROSSVILLE AVE,W,0,,,,,0.003577981651,0.1999488,0.8529074529,0,0,30,6,26,0.8125,0,0,0,0.099,0,18,3358,762,152.3609856,0,0,4,0,8,0,0,22,0,0,0,35.03535,-85.305175,0,35.03535306,-85.3051795,0.005323505324,0,0,,111,111,2
9,Route #9,INBOUND,,Route #9,,,Bus,600,1461,MAIN/MARKET,W,0,,,,,0.02128440367,0.1606296,0.6555128993,0,0,30,6,26,0.8125,0,0,0,0.162,1,34,3358,729,117.0989784,0,0,15,1,11,0,0,21,0,0,0,35.036152,-85.30713,0,35.03616369,-85.30713082,0.005323505324,0,0,,111,111,4
9,Route #9,INBOUND,,Route #9,,,Bus,610,142,MARKET/CHOO CHOO,N,0,,,,,0.2409345794,0.1331976,0.5249249249,0,0,30,6,25,0.78125,0,0,0,0.27,26,51,3358,704,93.7711104,0,26,35,0,12,0,0,20,0,0,0,35.037463,-85.30737,0,35.0375523,-85.30737324,0.005323505324,0,0,,111,111,33
9,Route #9,INBOUND,,Route #9,,,Bus,620,143,MARKET/SPS,N,0,,,,,1.380849057,0.105156,0.3785063473,0,0,30,5,25,0.78125,0,0,0,0.387,40,101,3358,643,67.615308,2,37,57,3,13,0,0,19,0,0,0,35.0386,-85.307433,0,35.03867727,-85.30742764,0.005323505324,0,0,,111,111,28
9,Route #9,INBOUND,,Route #9,,,Bus,630,771,MARKET/KING,N,0,,,,,0.002429906542,0.1027176,0.3685793748,0,0,30,5,25,0.78125,0,0,0,0.018,4,6,3358,641,65.8419816,0,4,3,0,0,0,0,19,0,0,0,35.039462,-85.307497,0,35.03946062,-85.307495,0.005323505324,0,0,,111,111,1
9,Route #9,INBOUND,,Route #9,,,Bus,640,144,MARKET/DRC,N,0,,,,,0.0314953271,0.1776984,0.6048048048,0,0,30,5,21,0.65625,0,0,0,0.045,0,33,3358,608,108.0406272,0,0,2,0,7,0,0,18,0,0,0,35.040257,-85.307878,0,35.04031316,-85.30790436,0.005323505324,0,0,,111,111,22
9,Route #9,INBOUND,,Route #9,,,Bus,650,100189,Mkt 12 1,X,-1,,,,,0.9174074074,,,0,0,30,5,21,0.65625,0,0,0,0,0,0,3358,608,,0,0,0,0,0,0,0,18,,,,35.041938,-85.308762,0,35.04313287,-85.30819209,0.005323505324,0,,,111,111,468
9,Route #9,INBOUND,,Route #9,,,Bus,660,145,MARKET/12TH,N,0,,,,,0.08642857143,0.1423416,0.4569760101,0,1,30,4,13,0.40625,0,0,0,0.342,1,152,3358,457,22.062948,0,3,44,0,31,0,0,13,0,0,0,35.041675,-85.30864,0,35.04134726,-85.30845886,0.005323505324,0,0,,111,111,131
9,Route #9,INBOUND,,Route #9,,,Bus,670,1560,MARKET/WAREHOUSE ROW,N,0,,,,,0.007857142857,0.0896112,0.2617045455,0,0,30,4,13,0.4333333333,0,0,0,0.166,0,14,900,141,12.6351792,0,0,8,0,6,0,0,15,0,0,0,35.04288,-85.309102,0,35.04290061,-85.309111,0,0,0,,30,30,8
9,Route #9,INBOUND,,Route #9,,,Bus,680,163,MARKET/11TH  PATTEN TOWERS,N,0,,,,,0.025,0.1938528,0.4818181818,0,0,30,4,10,0.3333333333,0,0,0,0.466,3,24,900,120,23.262336,0,3,13,0,10,0,0,13,0,0,0,35.043448,-85.309277,0,35.04346957,-85.3092825,0,0,0,,30,30,8
9,Route #9,INBOUND,,Route #9,,,Bus,690,164,MARKET/MILLER PK,W,0,,,,,0.0444,0.1328928,0.3192929293,0,0,30,3,9,0.3,0,0,0,0.2,1,5,900,116,15.4155648,0,1,4,0,2,0,0,12,0,0,0,35.045045,-85.309308,0,35.0451108,-85.30931468,0,0,0,,30,30,24
9,Route #9,INBOUND,,Route #9,,,Bus,700,165,MARKET/M.L.KING,N,0,,,,,0.008518518519,0.158496,0.3742424242,0,0,30,3,9,0.3,0,0,0,0.2,2,4,900,114,18.068544,0,2,4,0,0,0,0,12,0,0,0,35.046062,-85.30934,0,35.04616122,-85.30935063,0,0,0,,30,30,36
9,Route #9,INBOUND,,Route #9,,,Bus,710,1361,MARKET/8TH - SUNTRUST BANK SHELTER,N,0,,,,,0.03076923077,0.230124,0.3908459596,0,1,30,2,7,0.2333333333,0,0,0,0.566,6,38,900,82,18.870168,0,6,24,0,13,0,0,9,0,0,0,35.047342,-85.309403,0,35.04741354,-85.30940908,0,0,0,,30,30,26
9,Route #9,INBOUND,,Route #9,,,Bus,720,1589,MARKET/6TH - COURTS BUILDING,N,0,,,,,0.04962962963,0.1728216,0.2434090909,0,0,30,2,7,0.2333333333,0,0,0,0.333,0,14,900,68,11.7518688,0,0,6,0,8,0,0,7,0,0,0,35.049317,-85.309498,0,35.04953663,-85.30950278,0,0,0,,30,30,80
9,Route #9,INBOUND,,Route #9,,,Bus,730,166,MARKET/5TH,N,0,,,,,0.05208333333,0.1609344,0.2066666667,0,0,30,2,6,0.2,0,0,0,0.266,2,8,900,62,9.9779328,0,2,9,0,1,0,0,6,0,0,0,35.05072,-85.309452,0,35.05095429,-85.30947221,0,0,0,,30,30,86
9,Route #9,INBOUND,,Route #9,,,Bus,740,167,MARKET/4TH,S,0,,,,,0.008076923077,0.2770632,0.3557954545,0,0,30,2,6,0.2,0,0,0,0,0,0,900,62,17.1779184,0,0,0,0,0,0,0,6,0,0,0,35.052122,-85.309547,0,35.05212177,-85.30954792,0,0,0,,30,30,0
9,Route #9,INBOUND,,Route #9,,,Bus,750,169,4TH/LOOKOUT,E,0,,,,,0,0.0886968,0.1139015152,0,0,30,2,6,0.2,0,0,0,0,0,0,900,62,5.4992016,0,0,0,0,0,0,0,6,0,0,0,35.052153,-85.306638,0,35.052155,-85.306641,0,0,0,,30,30,1
9,Route #9,INBOUND,,Route #9,,,Bus,760,170,4TH/HIGH,E,0,,,,,0.02296296296,0.2307336,0.2867424242,0,0,30,2,6,0.2,0,0,0,0.066,0,2,900,60,13.844016,0,0,2,0,0,0,0,6,0,0,0,35.052095,-85.305668,0,35.0521013,-85.30563581,0,0,0,,30,30,10
9,Route #9,INBOUND,,Route #9,,,Bus,770,171,4TH/LINDSAY,W,0,,,,,0,0.1533144,0.187354798,0,0,30,1,6,0.2,0,0,0,0.033,0,1,900,59,9.0455496,0,0,1,0,0,0,0,6,0,0,0,35.051825,-85.303205,0,35.051826,-85.303207,0,0,0,,30,30,1
9,Route #9,INBOUND,,Route #9,,,Bus,780,172,4TH/HOUSTON,E,0,,,,,0.002592592593,2.1470112,2.445833333,0,0,30,1,5,0.1666666667,0,0,0,0.1,0,4,900,55,118.085616,0,0,4,0,0,0,0,6,0,0,0,35.0513,-85.301885,0,35.05130567,-85.30188741,0,0,0,,30,30,2
9,Route #9,INBOUND,,Route #9,,,Bus,790,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,1.3432536,1.530208333,0,0,30,1,5,0.1666666667,0,0,0,0,0,0,900,55,73.878948,0,0,0,0,0,0,0,6,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,30,30,1
9,Route #9,INBOUND,,Route #9,,,Bus,800,100079,Sho CAR1,X,-1,,,,,,,,0,0,30,1,5,0.1666666667,0,0,0,0,0,0,900,55,,0,0,0,0,0,0,0,6,,,,35.05592,-85.268741,0,35.05588665,-85.26888535,0,0,,,30,30,45
9,Route #9,INBOUND,,Route #9,,,Bus,810,690,SHOLAR/CARTA,N,0,,,,,,,,0,0,30,0,5,0.1666666667,0,0,0,0.433,0,27,900,28,,0,7,6,0,6,0,0,3,0,0,0,35.055877,-85.268777,0,35.05587104,-85.26967642,0,0,0,,30,30,269
9,Route #9,OUTBOUND,,Route #9,,,Bus,10,100026,Sho CART,X,-1,,,,,,,,0,0,30,0,0,0,0,0,0,0,0,0,510,0,,0,0,0,0,0,0,0,0,,,,35.056168,-85.268713,0,35.05568394,-85.26969806,0,0,,,17,17,343
9,Route #9,OUTBOUND,,Route #9,,,Bus,20,354,SHOLAR/CARTA,S,0,,,,,,1.3834872,0.05056818182,0,0,30,0,1,0.03333333333,0,0,0,0.058,1,0,510,1,1.3834872,0,1,0,0,0,0,0,0,0,0,0,35.056167,-85.268713,0,35.056155,-85.26871907,0,0,0,,17,17,5
9,Route #9,OUTBOUND,,Route #9,,,Bus,30,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,1.8480024,0.06754679144,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,1.8480024,0,0,0,0,0,0,0,0,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,40,784,MABEL/BATTERY PLACE,W,0,,,,,0,0.1941576,0.007096702317,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.1941576,0,0,0,0,0,0,0,0,0,0,0,35.051562,-85.299422,0,35.051563,-85.299423,0,0,0,,17,17,0
9,Route #9,OUTBOUND,,Route #9,,,Bus,50,283,3RD/HOUSTON,N,0,,,,,0,0.1322832,0.004835115865,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.1322832,0,0,0,0,0,0,0,0,0,0,0,35.051912,-85.301298,0,35.05191,-85.3013,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,60,284,3RD/LINDSAY,W,0,,,,,0,0.283464,0.01036096257,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.283464,0,0,0,0,0,0,0,0,0,0,0,35.052515,-85.302427,0,35.052513,-85.302429,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,70,285,3RD/HIGH,W,0,,,,,0,0.1167384,0.004266934046,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.1167384,0,0,0,0,0,0,0,0,0,0,0,35.053513,-85.305272,0,35.053513,-85.305275,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,80,713,3RD/LOOKOUT,W,0,,,,,0,0.0725424,0.002651515152,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.0725424,0,0,0,0,0,0,0,0,0,0,0,35.053588,-85.306543,0,35.053589,-85.306541,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,90,286,3RD/WALNUT,W,0,,,,,0,0.0993648,0.003631907308,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.0993648,0,0,0,0,0,0,0,0,0,0,0,35.053568,-85.307337,0,35.05357,-85.307335,0,0,0,,17,17,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,100,287,3RD/CHERRY,W,0,,,,,0,0.2109216,0.007709447415,0,0,30,0,1,0.03333333333,0,0,0,0,0,0,510,1,0.2109216,0,0,0,0,0,0,0,0,0,0,0,35.053548,-85.308418,0,35.053547,-85.308418,0,0,0,,17,17,0
9,Route #9,OUTBOUND,,Route #9,,,Bus,110,1351,MARKET/4TH,N,0,,,,,0.5876470588,0.2343912,0.008567290553,0,0,30,0,1,0.03333333333,0,0,0,0.235,4,4,510,1,0.2343912,0,4,4,0,0,0,0,0,0,0,0,35.052658,-85.309722,0,35.05267976,-85.30972071,0,0,0,,17,17,8
9,Route #9,OUTBOUND,,Route #9,,,Bus,120,12,MARKET/FAMILY DOLLAR,S,0,,,,,0.1294117647,0.211836,0.06968582888,0,0,30,0,4,0.1333333333,0,0,0,0.176,8,0,510,9,1.906524,0,8,0,0,0,0,0,1,0,0,0,35.050703,-85.309532,0,35.05068982,-85.30955182,0,0,0,,17,17,8
9,Route #9,OUTBOUND,,Route #9,,,Bus,130,100254,Mkt 6th,X,-1,,,,,1.561176471,,,0,0,30,2,5,0.15625,0,0,0,0,0,0,3328,225,,0,0,0,0,0,0,0,6,,,,35.048981,-85.30956,0,35.04773194,-85.30953586,0.002898550725,0,,,110,110,456
9,Route #9,OUTBOUND,,Route #9,,,Bus,140,1555,MARKET/6TH,W,0,,,,,0.8752941176,0.0786384,0.2372107438,2,0,30,4,17,0.53125,0,0,0,0.745,312,3,3328,534,41.9929056,1,304,7,0,3,0,0,16,0,0,0,35.048828,-85.309547,0,35.04869754,-85.3095624,0.002898550725,0,0,,110,110,48
9,Route #9,OUTBOUND,,Route #9,,,Bus,150,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.1275728155,0.2420112,0.7737672176,0,0,30,5,17,0.53125,0,0,0,0.227,38,6,3328,566,136.9783392,1,38,11,0,1,0,0,17,0,0,0,35.04812,-85.309547,0,35.04813048,-85.30953629,0.002898550725,0,0,,110,110,5
9,Route #9,OUTBOUND,,Route #9,,,Bus,160,1354,MARKET/M.L.KING BLVD,S,0,,,,,0.05872727273,0.0673608,0.2184125344,0,0,30,5,17,0.53125,0,0,0,0.063,14,6,3328,574,38.6650992,0,6,3,0,2,0,0,17,0,0,0,35.045983,-85.309515,0,35.04597131,-85.30951463,0.002898550725,0,0,,110,110,4
9,Route #9,OUTBOUND,,Route #9,,,Bus,170,1353,MARKET/EPB,S,0,,,,,0.3013636364,0.1475232,0.5866666667,1,0,30,6,21,0.65625,0,0,0,0.672,155,25,3328,704,103.8563328,0,155,19,0,14,0,0,21,0,0,0,35.045383,-85.309452,0,35.04539063,-85.30946934,0.002898550725,0,0,,110,110,6
9,Route #9,OUTBOUND,,Route #9,,,Bus,180,17,MARKET/11TH,S,0,,,,,0.109,0.0874776,0.3483729339,0,0,30,6,21,0.65625,0,0,0,0.227,19,18,3328,705,61.671708,1,19,14,0,4,0,0,21,0,0,0,35.04425,-85.309435,0,35.04421005,-85.30943297,0.002898550725,0,0,,110,110,15
9,Route #9,OUTBOUND,,Route #9,,,Bus,190,742,MARKET/TVA,S,0,,,,,0.03290909091,0.3054096,1.216270661,0,0,30,6,21,0.65625,0,0,0,0.136,9,9,3328,705,215.313768,0,9,4,0,4,0,0,21,0,0,0,35.043472,-85.309435,0,35.04347364,-85.30942579,0.002898550725,0,0,,110,110,3
9,Route #9,OUTBOUND,,Route #9,,,Bus,200,19,MARKET/COWART,S,0,,,,,0.01037735849,0.2779776,1.135289256,0,0,30,6,22,0.6875,0,0,0,0.127,20,2,3328,723,200.9778048,0,20,1,0,1,0,0,21,0,0,0,35.040952,-85.308387,0,35.04094718,-85.3083857,0.002898550725,0,0,,110,110,2
9,Route #9,OUTBOUND,,Route #9,,,Bus,210,1557,MARKET/W 14TH,S,0,,,,,0.01259615385,0.1652016,0.6970971074,0,0,30,6,22,0.6875,0,0,0,0.2,30,6,3328,747,123.4055952,0,30,9,0,0,0,0,22,0,0,0,35.038577,-85.30756,0,35.03856083,-85.30756171,0.002898550725,0,0,,110,110,6
9,Route #9,OUTBOUND,,Route #9,,,Bus,220,1357,MARKET/CHOO CHOO,S,0,,,,,0.02619047619,0.1466088,0.6186415289,0,0,30,6,22,0.6875,0,0,0,0,0,0,3328,747,109.5167736,0,0,0,0,0,0,0,22,0,0,0,35.037107,-85.307433,0,35.03710195,-85.30743312,0.002898550725,0,0,,110,110,2
9,Route #9,OUTBOUND,,Route #9,,,Bus,230,1499,MAIN/MARKET,E,0,,,,,0.002056074766,0.1423416,0.6102840909,0,0,30,6,23,0.71875,0,0,0,0.154,18,6,3328,759,108.0372744,0,18,4,0,2,0,0,22,0,0,0,35.035965,-85.306908,0,35.0359645,-85.306905,0.002898550725,0,0,,110,110,1
9,Route #9,OUTBOUND,,Route #9,,,Bus,240,1084,MAIN/ROSSVILLE AVE,S,0,,,,,0.0006542056075,0.1563624,0.6721642562,0,0,30,6,23,0.71875,0,0,0,0.018,2,0,3328,761,118.9917864,0,2,0,0,0,0,0,22,0,0,0,35.035505,-85.305525,0,35.03550105,-85.305526,0.002898550725,0,0,,110,110,1
